OBJEKTART,slug,feature_ty,area
Obstanlage,les-glariers,r,"2726"
Obstanlage,les-glariers,r,"4580"
Reben,les-glariers,r,"1409"
Reben,les-glariers,r,"709"
Reben,les-glariers,r,"964"
Reben,les-glariers,r,"1104"
Oeffentliches Parkareal,les-diablerets,p,"946"
Historisches Areal,sorne_birse_wwfjura,r,"67"
Obstanlage,les-glariers,r,"7377"
Obstanlage,les-glariers,r,"1847"
Obstanlage,les-glariers,r,"104"
Wald nicht bestockt,la-tzoumaz,p,"10874"
Wald nicht bestockt,la-tzoumaz,p,"5481"
Wald nicht bestockt,la-tzoumaz,p,"3631"
Wald nicht bestockt,la-tzoumaz,p,"8413"
Wald nicht bestockt,la-tzoumaz,p,"2766"
Wald nicht bestockt,la-tzoumaz,p,"12649"
Wald nicht bestockt,la-tzoumaz,p,"6135"
Wald nicht bestockt,la-tzoumaz,p,"2864"
Wald nicht bestockt,la-tzoumaz,p,"21771"
Wald nicht bestockt,la-tzoumaz,p,"5831"
Wald nicht bestockt,la-tzoumaz,p,"20583"
Wald nicht bestockt,la-tzoumaz,p,"5208"
Wald nicht bestockt,la-tzoumaz,p,"2519"
Wald nicht bestockt,la-tzoumaz,p,"2062"
Wald nicht bestockt,la-tzoumaz,p,"4884"
Wald nicht bestockt,la-tzoumaz,p,"8707"
Wald nicht bestockt,la-tzoumaz,p,"16419"
Kraftwerkareal,les-glariers,r,"107"
Wald nicht bestockt,verbier,p,"2667"
Wald nicht bestockt,verbier,p,"299"
Wald nicht bestockt,verbier,p,"1059"
Reben,lavey-les-bains-2,r,"1761"
Reben,lavey-les-bains,r,"1761"
Wald nicht bestockt,verbier,p,"10088"
Obstanlage,la-petite-plage,l,"12168"
Historisches Areal,tschilljus,r,"757"
Massnahmenvollzugsanstaltsareal,katzensee_regensdorfzuerichaffoltern_stueberj,l,"84761"
Friedhof,vorderrhein_disentis_schmidn,r,"3543"
Reben,hauterive-petite-plage,l,"1378"
Oeffentliches Parkareal,la-petite-plage,l,"3035"
Oeffentliches Parkareal,signalpain,l,"4037"
Oeffentliches Parkareal,la-thiele_le-mujon_confluence,r,"12873"
Oeffentliches Parkareal,la-petite-plage,l,"2573"
Oeffentliches Parkareal,signalpain,l,"6248"
Oeffentliches Parkareal,la-thiele_le-mujon_confluence,r,"6248"
Spitalareal,zurichsee_wollishofen_langendorfm,l,"682"
Spitalareal,zurcher-strand,l,"682"
Spitalareal,zuerichsee_zurich_kullg,l,"682"
Spitalareal,zurichsee-feldeggstr-banningersand,l,"682"
Wald nicht bestockt,birs_basel_laderachs,r,"2251"
Oeffentliches Parkareal,rhein_basel,r,"12222"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"11524"
Oeffentliches Parkareal,birs_basel_laderachs,r,"11524"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"11524"
Oeffentliches Parkareal,birskopfli-rusco,r,"11524"
Oeffentliches Parkareal,birs_basel_grunern,r,"11524"
Oeffentliches Parkareal,rhein_basel,r,"11524"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"18583"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"18583"
Oeffentliches Parkareal,birskopfli-rusco,r,"18583"
Oeffentliches Parkareal,rhein_basel,r,"18583"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"6299"
Oeffentliches Parkareal,rhein-beach-tinguely,r,"6298"
Oeffentliches Parkareal,rhein_basel,r,"6299"
Oeffentliches Parkareal,rhein_basel_hungerbuehlern,r,"348"
Oeffentliches Parkareal,rhein_basel,r,"788"
Oeffentliches Parkareal,rhein_basel,r,"653"
Wald nicht bestockt,sorne_birse_wwfjura,r,"7615"
Reben,sorne_birse_wwfjura,r,"17986"
Reben,sorne_birse_wwfjura,r,"8667"
Oeffentliches Parkareal,rhein_basel,r,"10029"
Spitalareal,birs_basel_laderachs,r,"3697"
Baumschule,bielersee_vinelz_fankhausers,l,"6609"
Baumschule,erlach-camping-strand,l,"6609"
Wald nicht bestockt,spackmatt,r,"11667"
Wald nicht bestockt,spackmatt,r,"12357"
Obstanlage,bielersee_vinelz_fankhausers,l,"3945"
Obstanlage,bielersee_vinelz_fankhausers,l,"5471"
Obstanlage,bielersee_vinelz_fankhausers,l,"4593"
Obstanlage,bielersee_vinelz_fankhausers,l,"18008"
Obstanlage,camp-des-peches,l,"3528"
Obstanlage,gals-reserve,l,"3528"
Reben,bielersee_vinelz_fankhausers,l,"56221"
Reben,erlach-camping-strand,l,"56221"
Reben,gals-reserve,l,"56221"
Baumschule,bielersee_vinelz_fankhausers,l,"2197"
Baumschule,erlach-camping-strand,l,"2197"
Baumschule,aare-port,r,"5039"
Baumschule,brugg-be-buren-bsg-standort,r,"5039"
Baumschule,aare_post,r,"5039"
Reben,bielersee_vinelz_fankhausers,l,"4429"
Reben,erlach-camping-strand,l,"5024"
Reben,gals-reserve,l,"5024"
Obstanlage,bielersee_vinelz_fankhausers,l,"1834"
Obstanlage,erlach-camping-strand,l,"507"
Obstanlage,gals-reserve,l,"2326"
Obstanlage,bielersee_vinelz_fankhausers,l,"25207"
Obstanlage,erlach-camping-strand,l,"8465"
Obstanlage,bielersee_vinelz_fankhausers,l,"11535"
Obstanlage,erlach-camping-strand,l,"11535"
Obstanlage,bielersee_vinelz_fankhausers,l,"21448"
Obstanlage,bielersee_vinelz_fankhausers,l,"2480"
Reben,bielersee_vinelz_fankhausers,l,"6995"
Reben,erlach-camping-strand,l,"6995"
Reben,gals-reserve,l,"6995"
Reben,bielersee_vinelz_fankhausers,l,"3023"
Reben,erlach-camping-strand,l,"3023"
Reben,gals-reserve,l,"3023"
Obstanlage,bielersee_vinelz_fankhausers,l,"1256"
Obstanlage,erlach-camping-strand,l,"1256"
Obstanlage,gals-reserve,l,"1256"
Reben,camp-des-peches,l,"962"
Reben,ligerz-strand,l,"745"
Reben,ligerz-strand,l,"1320"
Reben,ligerz-strand,l,"815"
Wald nicht bestockt,ligerz-strand,l,"4205"
Reben,camp-des-peches,l,"4114"
Reben,camp-des-peches,l,"674"
Wald nicht bestockt,schusspark-strand,r,"7125"
Reben,camp-des-peches,l,"3629"
Baumschule,aare-port,r,"2436"
Baumschule,brugg-be-buren-bsg-standort,r,"2436"
Baumschule,aare_post,r,"2436"
Wald nicht bestockt,brugg-be-buren-bsg-standort,r,"31437"
Obstanlage,brugg-be-buren-bsg-standort,r,"3056"
Obstanlage,luscherz-plage,l,"2310"
Obstanlage,luscherz-two,l,"2310"
Obstanlage,luscherz-plage,l,"3755"
Obstanlage,luscherz-two,l,"3755"
Obstanlage,brugg-be-buren-bsg-standort,r,"3656"
Wald nicht bestockt,mannewil,r,"47869"
Wald nicht bestockt,emme_biberist_jennim,r,"479"
Reben,golene-gudo,r,"1603"
Reben,golene-gudo,r,"2430"
Reben,golene-gudo,r,"2585"
Reben,golene-gudo,r,"5361"
Reben,golene-gudo,r,"628"
Obstanlage,emme_biberist_jennim,r,"304"
Baumschule,emme_biberist_jennim,r,"2102"
Baumschule,emme_biberist_jennim,r,"4980"
Baumschule,emme_biberist_jennim,r,"2458"
Baumschule,emme_biberist_jennim,r,"3435"
Baumschule,emme_biberist_jennim,r,"2658"
Obstanlage,emme_utzenstorf_gruttert,r,"6573"
Oeffentliches Parkareal,schusspark-strand,r,"30429"
Reben,golene-gudo,r,"13008"
Reben,golene-gudo,r,"2687"
Reben,golene-gudo,r,"1373"
Reben,golene-gudo,r,"97"
Reben,golene-gudo,r,"1115"
Reben,golene-gudo,r,"3590"
Reben,golene-gudo,r,"4085"
Reben,golene-gudo,r,"1853"
Reben,golene-gudo,r,"1975"
Reben,magadino-lido,l,"936"
Reben,vira-gambarogno,l,"936"
Reben,vira-spiaggia-left-of-river,l,"936"
Reben,magadino-lido,l,"1792"
Reben,vira-gambarogno,l,"78"
Baumschule,emme_biberist_jennim,r,"8378"
Obstanlage,luscherz-plage,l,"1415"
Obstanlage,luscherz-two,l,"1415"
Reben,magadino-lido,l,"675"
Reben,vira-gambarogno,l,"675"
Reben,vira-spiaggia-left-of-river,l,"675"
Truppenuebungsplatz,walensee_walenstadt_wysse,l,"11816"
Truppenuebungsplatz,seemuhlestrasse-strand,l,"11816"
Truppenuebungsplatz,seez_spennwiesenbrucke,r,"11816"
Truppenuebungsplatz,seez,r,"11816"
Reben,via-brunari-spiaggia,r,"2736"
Reben,via-brunari-spiaggia,r,"42"
Reben,via-brunari-spiaggia,r,"344"
Reben,canale-saleggi,r,"0"
Reben,via-brunari-spiaggia,r,"1024"
Reben,via-brunari-spiaggia,r,"743"
Reben,via-brunari-spiaggia,r,"840"
Reben,via-brunari-spiaggia,r,"644"
Wald nicht bestockt,via-brunari-spiaggia,r,"2803"
Wald nicht bestockt,via-mirasole-spiaggia,r,"2803"
Wald nicht bestockt,canale-saleggi,r,"2803"
Reben,via-brunari-spiaggia,r,"878"
Reben,via-mirasole-spiaggia,r,"878"
Reben,canale-saleggi,r,"878"
Reben,via-brunari-spiaggia,r,"1220"
Reben,via-mirasole-spiaggia,r,"1220"
Reben,canale-saleggi,r,"1220"
Reben,via-brunari-spiaggia,r,"2141"
Reben,via-mirasole-spiaggia,r,"2141"
Reben,canale-saleggi,r,"2141"
Reben,via-brunari-spiaggia,r,"677"
Reben,via-brunari-spiaggia,r,"1521"
Reben,via-mirasole-spiaggia,r,"1521"
Reben,canale-saleggi,r,"1521"
Reben,via-brunari-spiaggia,r,"650"
Reben,via-mirasole-spiaggia,r,"650"
Reben,canale-saleggi,r,"650"
Reben,via-brunari-spiaggia,r,"965"
Reben,via-mirasole-spiaggia,r,"965"
Reben,canale-saleggi,r,"965"
Reben,via-brunari-spiaggia,r,"701"
Reben,via-mirasole-spiaggia,r,"701"
Reben,canale-saleggi,r,"701"
Reben,via-brunari-spiaggia,r,"2148"
Reben,via-mirasole-spiaggia,r,"2148"
Reben,canale-saleggi,r,"2148"
Reben,via-brunari-spiaggia,r,"1150"
Reben,via-mirasole-spiaggia,r,"1150"
Reben,canale-saleggi,r,"1150"
Reben,via-mirasole-spiaggia,r,"1742"
Reben,canale-saleggi,r,"1742"
Reben,via-mirasole-spiaggia,r,"1680"
Reben,canale-saleggi,r,"1552"
Reben,via-brunari-spiaggia,r,"671"
Reben,via-mirasole-spiaggia,r,"671"
Reben,canale-saleggi,r,"671"
Reben,via-brunari-spiaggia,r,"1060"
Reben,via-mirasole-spiaggia,r,"1247"
Reben,canale-saleggi,r,"1247"
Steinbruchareal,hafeli,l,"857"
Reben,via-mirasole-spiaggia,r,"743"
Reben,via-brunari-spiaggia,r,"653"
Reben,via-mirasole-spiaggia,r,"653"
Reben,canale-saleggi,r,"653"
Reben,via-mirasole-spiaggia,r,"863"
Reben,canale-saleggi,r,"863"
Reben,via-mirasole-spiaggia,r,"849"
Reben,via-mirasole-spiaggia,r,"987"
Reben,via-mirasole-spiaggia,r,"1171"
Reben,canale-saleggi,r,"1171"
Reben,via-brunari-spiaggia,r,"1694"
Reben,via-mirasole-spiaggia,r,"1694"
Reben,canale-saleggi,r,"1694"
Reben,via-brunari-spiaggia,r,"386"
Reben,via-mirasole-spiaggia,r,"1439"
Reben,canale-saleggi,r,"1439"
Reben,via-brunari-spiaggia,r,"2180"
Reben,via-mirasole-spiaggia,r,"2180"
Reben,canale-saleggi,r,"2180"
Wald nicht bestockt,via-brunari-spiaggia,r,"8332"
Wald nicht bestockt,via-mirasole-spiaggia,r,"8332"
Wald nicht bestockt,canale-saleggi,r,"8332"
Reben,via-brunari-spiaggia,r,"1218"
Reben,via-mirasole-spiaggia,r,"1218"
Reben,canale-saleggi,r,"1218"
Reben,aare_suhrespitz_badert,r,"94"
Wald nicht bestockt,sundbach-strand,l,"22241"
Wald nicht bestockt,rhein_hemishofen_stolll,r,"20206"
Wald nicht bestockt,rhein_hemishofen_stolll,r,"59670"
Baumschule,unterdsee_ermatingen_brunkem,l,"2273"
Obstanlage,unterdsee_ermatingen_brunkem,l,"6848"
Obstanlage,unterdsee_ermatingen_brunkem,l,"4388"
Obstanlage,unterdsee_ermatingen_brunkem,l,"10235"
Baumschule,goldach_goldach_schlachterj,r,"21434"
Baumschule,goldach_goldach_schlachterj,r,"2145"
Obstanlage,bodensee_steinach_dolder_a,l,"10118"
Obstanlage,bodensee_horn_huberm,l,"10118"
Baumschule,bodensee_steinach_dolder_a,l,"23894"
Baumschule,bodensee_horn_huberm,l,"13821"
Obstanlage,bodensee_horn_huberm,l,"5321"
Obstanlage,goldach_goldach_schlachterj,r,"4134"
Wald nicht bestockt,rhein_eglisau_gomringerp,r,"22111"
Obstanlage,goldach_goldach_schlachterj,r,"2008"
Baumschule,goldach_goldach_schlachterj,r,"1282"
Baumschule,kusnachter-dorfbach-tobelweg-1-4,r,"3167"
Baumschule,rhein_eglisau_gomringerp,r,"1453"
Baumschule,rhein_eglisau_gomringerp,r,"1474"
Baumschule,katzensee_regensdorfzuerichaffoltern_stueberj,l,"4102"
Schrebergartenareal,glatt_oerlikon_covosn,r,"1719"
Schrebergartenareal,greifensee_fallanden_meistery,l,"1869"
Schrebergartenareal,greifensee_fallanden_simmenc,l,"1869"
Baumschule,grendelbach_effretikon_dambonec,r,"6008"
Baumschule,grendelbach_effretikon_dambonec,r,"3066"
Baumschule,greifensee_fallanden_meistery,l,"1366"
Baumschule,greifensee_fallanden_simmenc,l,"1366"
Baumschule,greifensee_fallanden_meistery,l,"3014"
Baumschule,greifensee_fallanden_simmenc,l,"3014"
Obstanlage,zugersee_immensee_guedesd,l,"3511"
Wald nicht bestockt,aabach,l,"2833"
Reben,zuerichsee_maennedorf_vanderkaadene,l,"3266"
Reben,zuerichsee_maennedorf_vanderkaadene,l,"1514"
Reben,sihl_leimbach_kruegerm,r,"2088"
Reben,sihl_adliswil_oggi_fort,r,"2088"
Obstanlage,zugerseecholler_cham_blarerm,l,"7023"
Baumschule,chriesbach_duebendorf_schneidera,r,"4611"
Baumschule,chriesbach_duebendorf_schneidera,r,"2698"
Obstanlage,bodensee_horn_huberm,l,"10670"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"1685"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"1685"
Schrebergartenareal,limmat_zuerich_jansena,r,"1685"
Obstanlage,murg_waengi_strickerr,r,"1296"
Baumschule,murg_waengi_strickerr,r,"2549"
Wald nicht bestockt,sihl_adliswil_oggi_fort,r,"12263"
Steinbruchareal,bodensee_thal_schlachterj_1,l,"1729"
Steinbruchareal,bodensee_altenrhein_caluoria,l,"1729"
Oeffentliches Parkareal,bodensee_arbon_moslis,l,"35826"
Oeffentliches Parkareal,bodensee_steinach_dolder_a,l,"2052"
Friedhof,greifensee_maur_simmenc,l,"2824"
Kiesabbauareal,goldach_goldach_schlachterj,r,"4769"
Kiesabbauareal,goldach_goldach_schlachterj,r,"7329"
Kiesabbauareal,thur_schwarzenbach_meiliw,r,"2496"
Schrebergartenareal,limmat_unterengstringen_oggierbuhrer,r,"2628"
Schrebergartenareal,limmat_zuerich_wagnerc,r,"2471"
Schrebergartenareal,limmat_zurich_mortensena_meiera,r,"2471"
Schrebergartenareal,limmat_zuerich_jansena,r,"2471"
